Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
1	1.0	ORPHA:977	adrenomyodystrophy	HP:0001250	
1	1.0	ORPHA:3055	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	HP:0001250	
1	1.0	ORPHA:163703	febrile infection-related epilepsy syndrome	HP:0007359	
1	1.0	ORPHA:444099	hereditary spastic paraplegia 73	HP:0001250	CPT1C
1	1.0	ORPHA:352582	familial infantile myoclonic epilepsy	HP:0001250	CPLX1,SCN8A,TBC1D24
1	1.0	ORPHA:407	glycine encephalopathy	HP:0001250	GLDC,AMT
1	1.0	ORPHA:100985	hereditary spastic paraplegia 4	HP:0001250	SPAST
1	1.0	ORPHA:529965	Pilarowski-Bjornsson syndrome	HP:0001250	CHD1
1	1.0	ORPHA:238446	15q11q13 microduplication syndrome	HP:0001250	UBE3A
1	1.0	ORPHA:1855	Spondyloenchondrodysplasia with immune dysregulation	HP:0001250	ACP5
1	1.0	ORPHA:163693	2p21 microdeletion syndrome	HP:0001250	PPM1B,PREPL,SLC3A1,CAMKMT
1	1.0	ORPHA:26791	multiple acyl-CoA dehydrogenase deficiency	HP:0001250	ETFA,ETFDH,ETFB
1	1.0	ORPHA:26	methylmalonic aciduria and homocystinuria	HP:0001250	
1	1.0	ORPHA:2968	leukocyte adhesion deficiency	HP:0001250	
1	1.0	ORPHA:77299	microphthalmia-brain atrophy syndrome	HP:0002123	
1	1.0	ORPHA:79499	autosomal dominant deafness - onychodystrophy syndrome	HP:0001250	ATP6V1B2
1	1.0	ORPHA:300373	X-linked acrogigantism due to Xq26 microduplication	HP:0001250	
1	1.0	ORPHA:171612	hereditary spastic paraplegia 37	HP:0001250	KPNA3
1	1.0	ORPHA:94124	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 1	HP:0001250	TDP1
1	1.0	ORPHA:521258	Xq25 microduplication syndrome	HP:0001250	STAG2
1	1.0	ORPHA:79134	DEND syndrome	HP:0001250	KCNJ11,ABCC8,NARS2
1	1.0	ORPHA:46	adenylosuccinate lyase deficiency	HP:0001250	ADSL
1	1.0	ORPHA:35878	hyperinsulinism-hyperammonemia syndrome	HP:0002121	GLUD1
1	1.0	ORPHA:73224	tubular renal disease-cardiomyopathy syndrome	HP:0002069	RRAGD
1	1.0	ORPHA:369847	intellectual disability-hyperkinetic movement-truncal ataxia syndrome	HP:0001250	TRAPPC11
1	1.0	ORPHA:1416	chondrocalcinosis 2	HP:0001250	TNFRSF11B,ANKH
1	1.0	ORPHA:466677	scorpion envenomation	HP:0001250	
1	1.0	ORPHA:2552	microsporidiosis	HP:0001250	
1	1.0	ORPHA:397744	peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome	HP:0001250	MYH14
1	1.0	ORPHA:284324	autosomal recessive spinocerebellar ataxia 7	HP:0001250	TPP1
1	1.0	ORPHA:276630	symptomatic form of Coffin-Lowry syndrome in female carriers	HP:0001250	RPS6KA3
1	1.0	ORPHA:199318	chromosome 15q13.3 microdeletion syndrome	HP:0001250	CHRNA7
1	1.0	ORPHA:85317	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome	HP:0001250	
1	1.0	ORPHA:2508	corpus callosum agenesis-abnormal genitalia syndrome	HP:0001250	ARX
1	1.0	ORPHA:833	encephalopathy due to sulfite oxidase deficiency	HP:0001250	
1	1.0	ORPHA:276608	adult-onset non-insulinoma persistent hyperinsulinemic hypoglycemia	HP:0001250	
1	1.0	ORPHA:1227	Bangstad syndrome	HP:0001250	
1	1.0	ORPHA:221061	famililal cerebral cavernous malformations	HP:0001250	KRIT1,PIK3CA,CCM2,PDCD10
1	1.0	ORPHA:91354	pituitary deficiency due to empty sella turcica syndrome	HP:0001250	
1	1.0	ORPHA:1496	agenesis of the corpus callosum with peripheral neuropathy	HP:0001250	SLC12A6
1	1.0	ORPHA:281090	syndromic recessive X-linked ichthyosis	HP:0001250	STS
1	1.0	ORPHA:3044	intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome	HP:0002069	
1	1.0	ORPHA:2324	osteopenia-intellectual disability-sparse hair syndrome	HP:0001250	
1	1.0	ORPHA:478029	combined oxidative phosphorylation deficiency 29	HP:0002069	TXN2
1	1.0	ORPHA:506353	autosomal recessive complex spastic paraplegia due to kennedy pathway dysfunction	HP:0001250	SELENOI
1	1.0	ORPHA:3129	sarcosinemia	HP:0002069	SARDH
1	1.0	ORPHA:352596	progressive myoclonic epilepsy with dystonia	HP:0002123	TBC1D24
1	1.0	ORPHA:1270	Bowen-Conradi syndrome	HP:0001250	EMG1
1	1.0	ORPHA:439218	developmental and epileptic encephalopathy, 7	HP:0001250	KCNQ2
1	1.0	ORPHA:157946	Huntington disease-like 3	HP:0001250	
1	1.0	ORPHA:477673	glutamate pyruvate transaminase 2 deficiency	HP:0001250	GPT2
1	1.0	ORPHA:3019	Ramon syndrome	HP:0001250	ELMO2
1	1.0	ORPHA:168782	childhood disintegrative disorder	HP:0001250	
1	1.0	ORPHA:2518	microcephaly and chorioretinopathy 1	HP:0001250	PLK4,TUBGCP4,TUBGCP6
1	1.0	ORPHA:414	ornithine aminotransferase deficiency	HP:0001250	OAT
1	1.0	ORPHA:51188	ethylmalonic encephalopathy	HP:0001250	ETHE1
1	1.0	ORPHA:94125	recessive mitochondrial ataxia syndrome	HP:0001250	POLG
1	1.0	ORPHA:98811	childhood onset GLUT1 deficiency syndrome 2	HP:0001250	SLC2A1,PRRT2
1	1.0	ORPHA:408	isolated glycerol kinase deficiency	HP:0001250	
1	1.0	ORPHA:370924	STT3B-congenital disorder of glycosylation	HP:0001250	STT3B
1	1.0	ORPHA:205	Crigler-Najjar syndrome	HP:0001250	
1	1.0	ORPHA:306	benign familial infantile epilepsy	HP:0002069	PRRT2,KCNQ2,KCNQ3,SCN2A,SCN8A
1	1.0	ORPHA:3010	Qazi Markouizos syndrome	HP:0001250	
1	1.0	ORPHA:86909	myoclonic epilepsy in infancy	HP:0002069	
1	1.0	ORPHA:261295	20p12.3 microdeletion syndrome	HP:0001250	BMP2
1	1.0	ORPHA:96129	distal monosomy 19p13.3	HP:0001250	
1	1.0	ORPHA:1942	epilepsy with myoclonic atonic seizures	HP:0002069	CHD2,NEXMIF,SLC6A1,AP2M1,SYNGAP1,SLC2A1,SCN1A
1	1.0	ORPHA:139471	microphthalmia with brain and digit anomalies	HP:0001250	BMP4
1	1.0	ORPHA:3240	central nervous system calcification-deafness-tubular acidosis-anemia syndrome	HP:0001250	KARS1
1	1.0	ORPHA:320385	hereditary spastic paraplegia 49	HP:0001250	TECPR2
1	1.0	ORPHA:300536	DDOST-congenital disorder of glycosylation	HP:0001250	DDOST
1	1.0	ORPHA:276556	hyperinsulinism due to UCP2 deficiency	HP:0001250	UCP2
1	1.0	ORPHA:99803	Haddad syndrome	HP:0001250	ASCL1,RET,PHOX2B
1	1.0	ORPHA:137831	X-linked intellectual disability-cerebellar hypoplasia syndrome	HP:0002123	OPHN1
1	1.0	ORPHA:1933	mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria	HP:0001250	SUCLA2
1	1.0	ORPHA:1192	atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome	HP:0001327	
1	1.0	ORPHA:452	X-linked lissencephaly with abnormal genitalia	HP:0001250	ARX
1	1.0	ORPHA:395	homocystinuria due to methylene tetrahydrofolate reductase deficiency	HP:0001250	MTHFR
1	1.0	ORPHA:29	mevalonic aciduria	HP:0001250	MVK
1	1.0	ORPHA:275543	L1 syndrome	HP:0001250	L1CAM
1	1.0	ORPHA:457260	X-linked intellectual disability-hypotonia-movement disorder syndrome	HP:0001250	DDX3X
1	1.0	ORPHA:98809	episodic kinesigenic dyskinesia	HP:0001250	PRRT2,KCNA1,KCNJ10
1	1.0	ORPHA:3006	pyridoxine-dependent epilepsy	HP:0001250	SLC13A5,ALDH7A1,PLPBP
1	1.0	ORPHA:1980	bilateral striopallidodentate calcinosis	HP:0001250	SLC20A2,NAA60,MYORG,PDGFRB,JAM2,PDGFB,XPR1,CMPK2
1	1.0	ORPHA:624	familial multiple nevi flammei	HP:0001250	GNAQ
1	1.0	ORPHA:247691	retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations	HP:0002197	TREX1
1	1.0	ORPHA:3369	trigonocephaly-short stature-developmental delay syndrome	HP:0001250	
1	1.0	ORPHA:100999	hereditary spastic paraplegia 19	HP:0001250	
1	1.0	ORPHA:1150	arthrogryposis multiplex congenita-whistling face syndrome	HP:0001250	
1	1.0	ORPHA:496756	early-onset progressive encephalopathy-spastic ataxia-distal spinal muscular atrophy syndrome	HP:0001250	TBCE
1	1.0	ORPHA:1035	encephalopathy due to beta-mercaptolactate-cysteine disulfiduria	HP:0001250	
1	1.0	ORPHA:412217	dystonia-aphonia syndrome	HP:0001250	
1	1.0	ORPHA:139485	autosomal recessive ataxia due to ubiquinone deficiency	HP:0001250	COQ8A
1	1.0	ORPHA:66629	Goldberg-Shprintzen syndrome	HP:0001250	KIFBP
1	1.0	ORPHA:313772	spastic ataxia 5	HP:0002069	AFG3L2
1	1.0	ORPHA:2519	microcephaly-seizures-intellectual disability-heart disease syndrome	HP:0001250	
1	1.0	ORPHA:88619	familial acute necrotizing encephalopathy	HP:0001250	RANBP2
1	1.0	ORPHA:3307	tetrasomy 18p	HP:0001250	
1	1.0	ORPHA:91351	pituitary dermoid and epidermoid cysts	HP:0001250	
1	1.0	ORPHA:2850	alopecia - intellectual disability syndrome	HP:0001250	ITGB6,AHSG,LSS
1	1.0	ORPHA:261265	chromosome 17q12 deletion syndrome	HP:0001250	LHX1,HNF1B
1	1.0	ORPHA:596	X-linked myotubular myopathy	HP:0001250	MTM1
1	1.0	ORPHA:79087	acquired partial lipodystrophy	HP:0001250	LMNB2
1	1.0	ORPHA:156	carnitine palmitoyl transferase 1A deficiency	HP:0001250	CPT1A
1	1.0	ORPHA:71493	familial thrombocytosis	HP:0001250	JAK2,MPL,THPO
1	1.0	ORPHA:31826	ethylene glycol poisoning	HP:0001250	
1	1.0	ORPHA:2920	Oliver syndrome	HP:0002069	
1	1.0	ORPHA:171617	hereditary spastic paraplegia 38	HP:0001250	
1	1.0	ORPHA:435938	X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome	HP:0001250	RPL10
1	1.0	ORPHA:2429	macrocephaly-spastic paraplegia-dysmorphism syndrome	HP:0001250	
1	1.0	ORPHA:363623	autosomal recessive limb-girdle muscular dystrophy type 2T	HP:0001250	GMPPB
1	1.0	ORPHA:85279	syndromic X-linked intellectual disability Claes-Jensen type	HP:0001250	KDM5C
1	1.0	ORPHA:309246	Tay-Sachs disease AB variant	HP:0001250	GM2A
1	1.0	ORPHA:228384	5q14.3 microdeletion syndrome	HP:0001250	MEF2C
1	1.0	ORPHA:1825	epiphyseal dysplasia-hearing loss-dysmorphism syndrome	HP:0001250	
1	1.0	ORPHA:50810	microlissencephaly-micromelia syndrome	HP:0001250	
1	1.0	ORPHA:85282	MEHMO syndrome	HP:0001250	EIF2S3
1	1.0	ORPHA:505216	3-methylglutaconic aciduria type 9	HP:0001250	TIMM50
1	1.0	ORPHA:99742	Amish lethal microcephaly	HP:0002069	SLC25A19
1	1.0	ORPHA:527497	spastic ataxia 8, autosomal recessive, with hypomyelinating leukodystrophy	HP:0001250	NKX6-2
1	1.0	ORPHA:329284	neurodegeneration with brain iron accumulation 5	HP:0001250	WDR45
1	1.0	ORPHA:28378	tyrosinemia type II	HP:0001250	TAT
1	1.0	ORPHA:244310	RFT1-congenital disorder of glycosylation	HP:0001250	RFT1
1	1.0	ORPHA:101016	familial long QT syndrome	HP:0001250	CACNA1C,CALM1,CALM2,CALM3,CAV3,TRDN,AKAP9,KCNE1,KCNH2,KCNJ5,KCNQ1,TBX5,NOS1AP,ANK2,KCNE2,SCN10A,SCN4B,SCN5A,SNTA1
1	1.0	ORPHA:29822	spontaneous periodic hypothermia	HP:0001250	
1	1.0	ORPHA:1766	cerebellar ataxia, intellectual disability, and dysequilibrium	HP:0001250	VLDLR,CA8,TUBB2B,ATP8A2,WDR81
1	1.0	ORPHA:464453	drug-induced methemoglobinemia	HP:0001250	
1	1.0	ORPHA:100993	hereditary spastic paraplegia 12	HP:0001250	UBAP1,RTN2
1	1.0	ORPHA:2269	ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome	HP:0001250	
1	1.0	ORPHA:261519	maternal uniparental disomy of chromosome X	HP:0001250	
1	1.0	ORPHA:420794	cono-spondylar dysplasia	HP:0001250	
1	1.0	ORPHA:466934	hypomyelinating leukodystrophy 12	HP:0001250	VPS11
1	1.0	ORPHA:2115	Harrod syndrome	HP:0001250	
1	1.0	ORPHA:276580	autosomal dominant hyperinsulinism due to Kir6.2 deficiency	HP:0001250	KCNJ11
1	1.0	ORPHA:276575	autosomal dominant hyperinsulinism due to SUR1 deficiency	HP:0001250	ABCC8
1	1.0	ORPHA:251282	spastic ataxia 1	HP:0001250	VAMP1
1	1.0	ORPHA:261222	distal 16p11.2 microdeletion syndrome	HP:0001250	SH2B1
1	1.0	ORPHA:71517	dystonia 12	HP:0001250	ATP1A3
1	1.0	ORPHA:324575	hyperinsulinism due to HNF1A deficiency	HP:0001250	HNF1A
1	1.0	ORPHA:95496	pituitary stalk interruption syndrome	HP:0001250	WDR11,LHX4,PROKR2,CDON,GPR161,ROBO1,HESX1
1	1.0	ORPHA:33	isovaleric acidemia	HP:0001250	IVD
1	1.0	ORPHA:2720	oculocerebral hypopigmentation syndrome of Preus	HP:0001250	
1	1.0	ORPHA:2822	hereditary spastic paraplegia 11	HP:0001250	SPG11
1	1.0	ORPHA:250994	chromosome 1q21.1 duplication syndrome	HP:0001250	
1	1.0	ORPHA:42	medium chain acyl-CoA dehydrogenase deficiency	HP:0002069	ACADM
1	1.0	ORPHA:2289	neuronal intranuclear inclusion disease	HP:0001250	NOTCH2NLC
1	1.0	ORPHA:90045	hereditary folate malabsorption	HP:0001250	SLC46A1
1	1.0	ORPHA:438114	hypomyelinating leukodystrophy 9	HP:0007359	RARS1
1	1.0	ORPHA:369840	autosomal recessive limb-girdle muscular dystrophy type R18	HP:0002069	TRAPPC11
1	1.0	ORPHA:411493	pontocerebellar hypoplasia type 10	HP:0001250	CLP1
1	1.0	ORPHA:1120	lung agenesis-heart defect-thumb anomalies syndrome	HP:0001250	
1	1.0	ORPHA:391411	atypical juvenile parkinsonism	HP:0001250	PODXL,DNAJC6,SYNJ1
1	1.0	ORPHA:1495	intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome	HP:0001250	
1	1.0	ORPHA:163937	syndromic X-linked intellectual disability Najm type	HP:0001250	CASK
1	1.0	ORPHA:199276	familial multiple lipomatosis	HP:0001250	
1	1.0	ORPHA:2875	phakomatosis pigmentovascularis	HP:0001250	
1	1.0	ORPHA:79242	holocarboxylase synthetase deficiency	HP:0001250	HLCS
1	1.0	ORPHA:2611	linear verrucous nevus syndrome	HP:0001250	
1	1.0	ORPHA:35069	neurodegeneration with brain iron accumulation 2A	HP:0001250	PLA2G6
1	1.0	ORPHA:79239	classic galactosemia	HP:0001250	GALT
1	1.0	ORPHA:31825	methanol poisoning	HP:0001250	
1	1.0	ORPHA:3459	Wilson-Turner syndrome	HP:0001250	HDAC8,LAS1L
1	1.0	ORPHA:64280	childhood absence epilepsy	HP:0002069	GABRA1,GABRB3,GABRG2,SLC2A1,CACNA1H,JRK
1	1.0	ORPHA:431361	progressive encephalopathy with leukodystrophy due to DECR deficiency	HP:0001250	NADK2
1	1.0	ORPHA:1895	Edinburgh malformation syndrome	HP:0001250	
1	1.0	ORPHA:79404	junctional epidermolysis bullosa Herlitz type	HP:0001250	LAMA3,LAMB3,LAMC2
1	1.0	ORPHA:1617	2q24 microdeletion syndrome	HP:0001250	TBR1,NR4A2
1	1.0	ORPHA:261190	15q14 microdeletion syndrome	HP:0001250	MEIS2
1	1.0	ORPHA:3077	X-linked intellectual disability-psychosis-macroorchidism syndrome	HP:0001250	MECP2
1	1.0	ORPHA:307	juvenile myoclonic epilepsy	HP:0002121	CLCN2,GABRD,CACNB4,KCNQ3,JRK,CILK1,EFHC1,GABRA1
1	1.0	ORPHA:248111	juvenile Huntington disease	HP:0001250	HTT
1	1.0	ORPHA:157835	paroxysmal Hemicrania	HP:0011161	
1	1.0	ORPHA:70594	dopa-responsive dystonia due to sepiapterin reductase deficiency	HP:0001250	SPR
1	1.0	ORPHA:370927	SSR4-congenital disorder of glycosylation	HP:0001250	SSR4
1	1.0	ORPHA:157	carnitine palmitoyltransferase II deficiency	HP:0001250	CPT2
1	1.0	ORPHA:816	Sjogren-Larsson syndrome	HP:0001250	ALDH3A2
1	1.0	ORPHA:2976	pseudoleprechaunism syndrome, Patterson type	HP:0002069	
1	1.0	ORPHA:3080	intellectual disability, Wolff type	HP:0001250	
1	1.0	ORPHA:261144	14q12 microdeletion syndrome	HP:0001250	FOXG1
1	1.0	ORPHA:2107	Hall-Riggs syndrome	HP:0001250	
1	1.0	ORPHA:284289	autosomal recessive spinocerebellar ataxia 10	HP:0002197	ANO10
1	1.0	ORPHA:1970	facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome	HP:0001250	
1	1.0	ORPHA:85202	Keutel syndrome	HP:0001250	MGP
1	1.0	ORPHA:488613	intellectual disability, autosomal dominant 42	HP:0001250	GNB1
1	1.0	ORPHA:99857	secondary syringomyelia	HP:0001250	
1	1.0	ORPHA:2063	splenogonadal fusion-limb defects-micrognathia syndrome	HP:0001250	
1	1.0	ORPHA:251009	maternal uniparental disomy of chromosome 1	HP:0001250	
1	1.0	ORPHA:251004	paternal uniparental disomy of chromosome 1	HP:0001250	
1	1.0	ORPHA:52503	creatine transporter deficiency	HP:0001250	SLC6A8
1	1.0	ORPHA:2031	hepatic fibrosis-renal cysts-intellectual disability syndrome	HP:0001250	
1	1.0	ORPHA:33445	neuroectodermal melanolysosomal disease	HP:0001250	MYO5A
1	1.0	ORPHA:2971	peroxisomal acyl-CoA oxidase deficiency	HP:0001250	ACOX1
1	1.0	ORPHA:79314	L-2-hydroxyglutaric aciduria	HP:0001250	L2HGDH
1	1.0	ORPHA:469	hereditary fructose intolerance	HP:0001250	ALDOB
1	1.0	ORPHA:588	muscle-eye-brain disease	HP:0001250	RXYLT1,POMT1,FKTN,CRPPA,FKRP,POMGNT1,LARGE1,POMT2,GMPPB,B3GALNT2
1	1.0	ORPHA:626	large congenital melanocytic nevus	HP:0001250	BRAF,ZEB2,NRAS,SOX5,RAF1,ALK
1	1.0	ORPHA:27	methylmalonic aciduria due to methylmalonyl-CoA mutase deficiency	HP:0001250	MMUT
1	1.0	ORPHA:79096	pyridoxal phosphate-responsive seizures	HP:0001250	PNPO
1	1.0	ORPHA:276413	chromosome 10q23 deletion syndrome	HP:0001250	
1	1.0	ORPHA:96191	paternal uniparental disomy of chromosome 6	HP:0002123	PLAGL1,HYMAI
1	1.0	ORPHA:1636	distal monosomy 7q36	HP:0001250	
1	1.0	ORPHA:369929	aldosterone-producing adenoma with seizures and neurological abnormalities	HP:0001250	CACNA1D
1	1.0	ORPHA:52022	Potocki-Shaffer syndrome	HP:0001250	PHF21A,EXT2,ALX4
1	1.0	ORPHA:1545	Cold-induced sweating syndrome 1	HP:0001250	CRLF1,CLCF1
1	1.0	ORPHA:1194	mitochondrial complex V (ATP synthase) deficiency, nuclear type 2	HP:0001250	TMEM70
1	1.0	ORPHA:36913	autoimmune hypoparathyroidism	HP:0002199	
1	1.0	ORPHA:1349	maternally-inherited cardiomyopathy and hearing loss	HP:0002373	TRNK
1	1.0	ORPHA:772	Zellweger spectrum disorders	HP:0001250	PEX6,PEX5,PEX10,PEX11B,PEX13,PEX19,PEX3,PEX2,PEX12,PEX16,PEX1,PEX26,PEX14
1	1.0	ORPHA:2047	Flynn-Aird syndrome	HP:0001250	
1	1.0	ORPHA:141	Canavan disease	HP:0001250	ASPA
1	1.0	ORPHA:79273	hereditary coproporphyria	HP:0001250	CPOX
1	1.0	ORPHA:173	cholera	HP:0001250	
1	1.0	ORPHA:2769	familial osteodysplasia, Anderson type	HP:0001250	
1	1.0	ORPHA:93952	syndromic X-linked intellectual disability Hedera type	HP:0002069	ATP6AP2
1	1.0	ORPHA:352530	intellectual disability-obesity-brain malformations-facial dysmorphism syndrome	HP:0001250	TRAPPC9
1	1.0	ORPHA:2083	prominent glabella-microcephaly-hypogenitalism syndrome	HP:0001250	
1	1.0	ORPHA:380	Greig cephalopolysyndactyly syndrome	HP:0001250	GLI3
1	1.0	ORPHA:70595	sensory ataxic neuropathy, dysarthria, and ophthalmoparesis	HP:0001250	TWNK,POLG
1	1.0	ORPHA:251038	chromosome 3q29 microduplication syndrome	HP:0001250	
1	1.0	ORPHA:88628	posterior column ataxia-retinitis pigmentosa syndrome	HP:0001250	FLVCR1
1	1.0	ORPHA:2237	hypoparathyroidism-deafness-renal disease syndrome	HP:0002199	GATA3
1	1.0	ORPHA:313892	developmental and speech delay due to SOX5 deficiency	HP:0001250	SOX5
1	1.0	ORPHA:324422	developmental and epileptic encephalopathy, 36	HP:0012469	ALG13
1	1.0	ORPHA:163746	PCWH syndrome	HP:0001250	SOX10
1	1.0	ORPHA:529665	glycosylphosphatidylinositol biosynthesis defect 15	HP:0001250	GPAA1
1	1.0	ORPHA:351	galactosialidosis	HP:0001250	CTSA
1	1.0	ORPHA:79139	Japanese encephalitis	HP:0002069	
1	1.0	ORPHA:79113	mandibulofacial dysostosis-microcephaly syndrome	HP:0001250	EFTUD2
1	1.0	ORPHA:228402	2q23.1 microdeletion syndrome	HP:0001250	MBD5
1	1.0	ORPHA:363429	autosomal recessive cerebellar ataxia - pyramidal signs - nystagmus - oculomotor apraxia syndrome	HP:0001250	
1	1.0	ORPHA:98768	spinocerebellar ataxia type 13	HP:0001250	KCNC3
1	1.0	ORPHA:1236	severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome	HP:0001250	
1	1.0	ORPHA:3095	atypical Rett syndrome	HP:0001250	STXBP1,SMC1A,CDKL5,GABBR2,NTNG1,MECP2
1	1.0	ORPHA:404473	severe intellectual disability-progressive spastic diplegia syndrome	HP:0001250	CTNNB1
1	1.0	ORPHA:644	NARP syndrome	HP:0001250	ATP6
1	1.0	ORPHA:98761	spinocerebellar ataxia type 10	HP:0002133	ATXN10
1	1.0	ORPHA:250999	chromosome 1q41-q42 deletion syndrome	HP:0001250	
1	1.0	ORPHA:581	mucopolysaccharidosis type 3	HP:0001250	HGSNAT
1	1.0	ORPHA:88639	3-hydroxyisobutyryl-CoA hydrolase deficiency	HP:0001250	HIBCH
1	1.0	ORPHA:101	dentatorubral-pallidoluysian atrophy	HP:0001250	ATN1
1	1.0	ORPHA:261197	proximal 16p11.2 microdeletion syndrome	HP:0001250	SH2B1
1	1.0	ORPHA:1020	early-onset autosomal dominant Alzheimer disease	HP:0001250	PSEN1,PSEN2,TOMM40,APP,SORL1,TREM2
1	1.0	ORPHA:659	Olmsted syndrome	HP:0001250	MBTPS2,TRPV3,PERP
1	1.0	ORPHA:251909	pineoblastoma	HP:0001250	
1	1.0	ORPHA:399	Huntington disease	HP:0001250	SLC2A3,HTT
1	1.0	ORPHA:263501	COG4-congenital disorder of glycosylation	HP:0011172	COG4
1	1.0	ORPHA:209951	hereditary spastic paraplegia 18	HP:0001250	ERLIN2
1	1.0	ORPHA:329308	fatty acid hydroxylase-associated neurodegeneration	HP:0002069	FA2H
1	1.0	ORPHA:199351	autosomal recessive Parkinson disease 14	HP:0001250	PLA2G6
1	1.0	ORPHA:140952	syndactyly-telecanthus-anogenital and renal malformations syndrome	HP:0001250	CCNQ
1	1.0	ORPHA:1438	ring chromosome 10	HP:0001250	
1	1.0	ORPHA:261476	chromosome Xp21 deletion syndrome	HP:0001250	
1	1.0	ORPHA:263455	hyperinsulinism due to HNF4A deficiency	HP:0001250	HNF4A
1	1.0	ORPHA:1914	vitamin K-antagonist embryofetopathy	HP:0001250	
1	1.0	ORPHA:531	Miller-Dieker lissencephaly syndrome	HP:0001250	PAFAH1B1,HIC1,YWHAE
1	1.0	ORPHA:66631	CEDNIK syndrome	HP:0001250	SNAP29
1	1.0	ORPHA:159	carnitine-acylcarnitine translocase deficiency	HP:0001250	SLC25A20
1	1.0	ORPHA:71277	encephalopathy due to GLUT1 deficiency	HP:0001250	SLC2A1
1	1.0	ORPHA:83601	steroid-responsive encephalopathy associated with autoimmune thyroiditis	HP:0002133	
1	1.0	ORPHA:87876	sialidosis type 2	HP:0001250	
1	1.0	ORPHA:319251	Rift valley fever	HP:0001250	
1	1.0	ORPHA:3078	severe X-linked intellectual disability, Gustavson type	HP:0001250	RBMX
1	1.0	ORPHA:284180	Xp22.13p22.2 duplication syndrome	HP:0001250	
1	1.0	ORPHA:1145	infantile-onset X-linked spinal muscular atrophy	HP:0001250	UBA1
1	1.0	ORPHA:274	Bernard-Soulier syndrome	HP:0001250	GP1BB,GP9,GP1BA
1	1.0	ORPHA:447753	hereditary spastic paraplegia 9A	HP:0001250	FAR1,ALDH18A1
1	1.0	ORPHA:1008	alopecia-epilepsy-pyorrhea-intellectual disability syndrome	HP:0001250	
1	1.0	ORPHA:3137	alpha-N-acetylgalactosaminidase deficiency	HP:0001250	NAGA
1	1.0	ORPHA:699	Pearson syndrome	HP:0001250	
1	1.0	ORPHA:364	glycogen storage disease I	HP:0001250	G6PC1
1	1.0	ORPHA:319218	Ebola hemorrhagic fever	HP:0001250	
1	1.0	ORPHA:2804	Pallister-W syndrome	HP:0002069	
1	1.0	ORPHA:251383	CK syndrome	HP:0001250	NSDHL
1	1.0	ORPHA:238769	1q44 microdeletion syndrome	HP:0002069	HNRNPU
1	1.0	ORPHA:585	mucosulfatidosis	HP:0001250	SUMF1
1	1.0	ORPHA:251056	chromosome 6q24-q25 deletion syndrome	HP:0001250	ARID1B
1	1.0	ORPHA:1571	Knobloch syndrome 1	HP:0001250	PAK2,COL18A1
1	1.0	ORPHA:405	familial hypocalciuric hypercalcemia	HP:0002199	
